Name,ID,Has Block,Mod,Class
gregtech:gt.360k_Helium_Coolantcell,4534,false,gregtech,gregtech.api.items.GT_CoolantCellIC_Item
gregtech:gt.60k_NaK_Coolantcell,4535,false,gregtech,gregtech.api.items.GT_CoolantCellIC_Item
gregtech:gt.180k_NaK_Coolantcell,4536,false,gregtech,gregtech.api.items.GT_CoolantCellIC_Item
gregtech:gt.360k_NaK_Coolantcell,4537,false,gregtech,gregtech.api.items.GT_CoolantCellIC_Item
gregtech:gt.Thoriumcell,4538,false,gregtech,gregtech.api.items.GT_RadioactiveCellIC_Item
gregtech:gt.Double_Thoriumcell,4539,false,gregtech,gregtech.api.items.GT_RadioactiveCellIC_Item
gregtech:gt.Quad_Thoriumcell,4540,false,gregtech,gregtech.api.items.GT_RadioactiveCellIC_Item
gregtech:gt.ThoriumcellDep,4541,false,gregtech,gregtech.common.items.GT_DepletetCell_Item
gregtech:gt.Double_ThoriumcellDep,4542,false,gregtech,gregtech.common.items.GT_DepletetCell_Item
gregtech:gt.Quad_ThoriumcellDep,4543,false,gregtech,gregtech.common.items.GT_DepletetCell_Item
ImmersiveEngineering:metal,4544,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemIEBase
ImmersiveEngineering:material,4545,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemIEBase
ImmersiveEngineering:seed,4546,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemIESeed
ImmersiveEngineering:coil,4547,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemWireCoil
ImmersiveEngineering:tool,4548,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemIETool
ImmersiveEngineering:revolver,4549,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemRevolver
ImmersiveEngineering:bullet,4550,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemBullet
ImmersiveEngineering:fluidContainers,4551,false,ImmersiveEngineering,null
ImmersiveEngineering:drill,4552,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemDrill
ImmersiveEngineering:drillhead,4553,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemDrillhead
ImmersiveEngineering:toolupgrade,4554,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemToolUpgrade
ImmersiveEngineering:skyhook,4555,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemSkyhook
ImmersiveEngineering:blueprint,4556,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemEngineersBlueprint
ImmersiveEngineering:graphiteElectrode,4557,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemGraphiteElectrode
ImmersiveEngineering:shader,4558,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemShader
ImmersiveEngineering:fakeIcon,4559,false,ImmersiveEngineering,null
ImmersiveEngineering:jerrycan,4560,false,ImmersiveEngineering,blusunrize.immersiveengineering.common.items.ItemJerrycan
Automation:item.material,4561,false,Automation,cd4017be.automation.Item.ItemMaterial
Automation:item.selectionTool,4562,false,Automation,cd4017be.automation.Item.ItemSelectionTool
Automation:item.voltMeter,4563,false,Automation,cd4017be.automation.Item.ItemVoltMeter
Automation:item.energyCell,4564,false,Automation,cd4017be.automation.Item.ItemEnergyCell
Automation:item.chisle,4565,false,Automation,cd4017be.automation.Item.ItemEnergyTool
Automation:item.cutter,4566,false,Automation,cd4017be.automation.Item.ItemCutter
Automation:item.portableMagnet,4567,false,Automation,cd4017be.automation.Item.ItemPortableMagnet
Automation:item.builderTexture,4568,false,Automation,cd4017be.automation.Item.ItemBuilderTexture
Automation:item.teleporterCoords,4569,false,Automation,cd4017be.automation.Item.ItemTeleporterCoords
Automation:item.stoneDrill,4570,false,Automation,cd4017be.automation.Item.ItemMinerDrill
Automation:item.ironDrill,4571,false,Automation,cd4017be.automation.Item.ItemMinerDrill
Automation:item.diamondDrill,4572,false,Automation,cd4017be.automation.Item.ItemMinerDrill
Automation:item.amLaser,4573,false,Automation,cd4017be.automation.Item.ItemAntimatterLaser
Automation:item.mCannon,4574,false,Automation,cd4017be.automation.Item.ItemMatterCannon
Automation:item.contLiquidAir,4575,false,Automation,cd4017be.automation.Item.ItemLiquidAir
Automation:item.contAlgaeFood,4576,false,Automation,cd4017be.automation.Item.ItemAlgaeFood
Automation:item.contInvEnergy,4577,false,Automation,cd4017be.automation.Item.ItemInvEnergy
Automation:item.contJetFuel,4578,false,Automation,cd4017be.automation.Item.ItemJetpackFuel
Automation:item.jetpack,4579,false,Automation,cd4017be.automation.Item.ItemJetpack
Automation:item.jetpackIron,4580,false,Automation,cd4017be.automation.Item.ItemJetpack
Automation:item.jetpackSteel,4581,false,Automation,cd4017be.automation.Item.ItemJetpack
Automation:item.jetpackGraphite,4582,false,Automation,cd4017be.automation.Item.ItemJetpack
Automation:item.jetpackUnbr,4583,false,Automation,cd4017be.automation.Item.ItemJetpack
Automation:item.matterInterface,4584,false,Automation,cd4017be.automation.Item.ItemMatterInterface
Automation:item.fluidDummy,4585,false,Automation,cd4017be.automation.Item.ItemFluidDummy
Automation:item.fluidUpgrade,4586,false,Automation,cd4017be.automation.Item.ItemFluidUpgrade
Automation:item.itemUpgrade,4587,false,Automation,cd4017be.automation.Item.ItemItemUpgrade
Automation:item.portableFurnace,4588,false,Automation,cd4017be.automation.Item.ItemFurnace
Automation:item.portableInventory,4589,false,Automation,cd4017be.automation.Item.ItemInventory
Automation:item.portableCrafter,4590,false,Automation,cd4017be.automation.Item.ItemPortableCrafter
Automation:item.portableGenerator,4591,false,Automation,cd4017be.automation.Item.ItemPortableGenerator
Automation:item.portableRemoteInv,4592,false,Automation,cd4017be.automation.Item.ItemRemoteInv
Automation:item.portableTeleporter,4593,false,Automation,cd4017be.automation.Item.ItemPortableTeleporter
Automation:item.portablePump,4594,false,Automation,cd4017be.automation.Item.ItemPortablePump
Automation:item.translocator,4595,false,Automation,cd4017be.automation.Item.ItemTranslocator
Automation:item.portableTesla,4596,false,Automation,cd4017be.automation.Item.ItemPortableTesla
Automation:item.placement,4597,false,Automation,cd4017be.automation.Item.ItemPlacement
Automation:item.synchronizer,4598,false,Automation,cd4017be.automation.Item.ItemMachineSynchronizer
Automation:item.remBlockType,4599,false,Automation,cd4017be.automation.Item.ItemBuilderAirType
Automation:item.vertexSel,4600,false,Automation,cd4017be.automation.Item.ItemVertexSel
zettaindustries:zettaindustries.fakeitem,4601,false,zettaindustries,com.bymarcin.zettaindustries.basic.FakeItemIcon
zettaindustries:backpack.creativeT1,4602,false,zettaindustries,forestry.storage.items.ItemBackpack
zettaindustries:backpack.creativeT2,4603,false,zettaindustries,forestry.storage.items.ItemBackpack
zettaindustries:backpack.engineeringT1,4604,false,zettaindustries,forestry.storage.items.ItemBackpack
zettaindustries:backpack.engineeringT2,4605,false,zettaindustries,forestry.storage.items.ItemBackpack
zettaindustries:backpack.opencomputersT1,4606,false,zettaindustries,forestry.storage.items.ItemBackpack
zettaindustries:backpack.opencomputersT2,4607,false,zettaindustries,forestry.storage.items.ItemBackpack
ForgeMicroblock:microblock,4608,false,ForgeMicroblock,codechicken.microblock.ItemMicroPart
ForgeMicroblock:sawStone,4609,false,ForgeMicroblock,codechicken.microblock.ItemSaw
ForgeMicroblock:sawIron,4610,false,ForgeMicroblock,codechicken.microblock.ItemSaw
ForgeMicroblock:sawDiamond,4611,false,ForgeMicroblock,codechicken.microblock.ItemSaw
ForgeMicroblock:stoneRod,4612,false,ForgeMicroblock,net.minecraft.item.Item
ProjRed|Core:projectred.core.part,4613,false,ProjRed|Core,mrtjp.projectred.core.ItemPart
ProjRed|Core:projectred.core.drawplate,4614,false,ProjRed|Core,mrtjp.projectred.core.ItemDrawPlate
ProjRed|Core:projectred.core.screwdriver,4615,false,ProjRed|Core,mrtjp.projectred.core.ItemScrewdriver
ProjRed|Core:projectred.core.wiredebugger,4616,false,ProjRed|Core,mrtjp.projectred.core.ItemWireDebugger
ProjRed|Core:projectred.core.datacard,4617,false,ProjRed|Core,mrtjp.projectred.core.ItemDataCard
ProjRed|Integration:projectred.integration.gate,4618,false,ProjRed|Integration,mrtjp.projectred.integration.ItemPartGate
ProjRed|Transmission:projectred.transmission.wire,4619,false,ProjRed|Transmission,mrtjp.projectred.transmission.ItemPartWire
ProjRed|Transmission:projectred.transmission.framewire,4620,false,ProjRed|Transmission,mrtjp.projectred.transmission.ItemPartFramedWire
ProjRed|Illumination:projectred.illumination.lantern,4621,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemBaseLight
ProjRed|Illumination:projectred.illumination.lantern.inv,4622,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemBaseLight
ProjRed|Illumination:projectred.illumination.fixture,4623,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemBaseLight
ProjRed|Illumination:projectred.illumination.fixture.inv,4624,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemBaseLight
ProjRed|Illumination:projectred.illumination.cagelamp,4625,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemBaseLight
ProjRed|Illumination:projectred.illumination.cagelamp.inv,4626,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemBaseLight
ProjRed|Illumination:projectred.illumination.cagelamp2,4627,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemBaseLight
ProjRed|Illumination:projectred.illumination.cagelamp2.inv,4628,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemBaseLight
ProjRed|Illumination:projectred.illumination.lightbutton,4629,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemPartButton
ProjRed|Illumination:projectred.illumination.flightbutton,4630,false,ProjRed|Illumination,mrtjp.projectred.illumination.ItemPartFButton
zettaindustries:hookBullet,4631,false,zettaindustries,com.bymarcin.zettaindustries.mods.wiregun.ItemHookBullet
zettaindustries:hook,4632,false,zettaindustries,com.bymarcin.zettaindustries.mods.wiregun.ItemHook
zettaindustries:lightningfirework,4633,false,zettaindustries,com.bymarcin.zettaindustries.mods.lightningrocket.ItemLightningFirework
simplyhammer:trashitem,4634,false,simplyhammer,ru.lionzxy.simlyhammer.commons.items.TrashItem
simplyhammer:vacumitem,4635,false,simplyhammer,ru.lionzxy.simlyhammer.commons.items.VacuumItem
simplyhammer:smeltitem,4636,false,simplyhammer,ru.lionzxy.simlyhammer.commons.items.AutoSmeltItem
simplyhammer:stickHammer,4637,false,simplyhammer,ru.lionzxy.simlyhammer.commons.items.Stick
simplyhammer:ductape,4638,false,simplyhammer,ru.lionzxy.simlyhammer.commons.items.Ductape
simplyhammer:loupe,4639,false,simplyhammer,ru.lionzxy.simlyhammer.commons.items.Loupe
simplyhammer:prospectorsPick,4640,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.ProspectorsPick
simplyhammer:ic2hammer,4641,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.IC2EnergyHammer
simplyhammer:rfhammer,4642,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.RFHammer
simplyhammer:aronil98Hammer,4643,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.Aronil98Hammer
simplyhammer:bronzeHammer,4644,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.BasicHammer
simplyhammer:stoneHammer,4645,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.BasicHammer
simplyhammer:ironHammer,4646,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.BasicHammer
simplyhammer:copperHammer,4647,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.BasicHammer
simplyhammer:steelHammer,4648,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.BasicHammer
simplyhammer:tungstenHammer,4649,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.BasicHammer
simplyhammer:HSLAHammer,4650,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.BasicHammer
simplyhammer:unstableHammer,4651,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.BasicHammer
simplyhammer:manaSteelHammer,4652,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.BasicHammer
simplyhammer:terraSteelHammer,4653,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.BasicHammer
simplyhammer:thaumiumHammer,4654,false,simplyhammer,ru.lionzxy.simlyhammer.commons.hammers.BasicHammer
gregtech:gt.comb,4655,false,gregtech,gregtech.common.items.ItemComb
